file,doc_id,a_text,href,http_status,error
.\trudovoy.html,K1500000414,№ 226-VII,http://85.202.192.66:9096/rus/docs/Z2300000226#z50,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z124,200,
.\trudovoy.html,K1500000414,№ 188-VII,http://85.202.192.66:9096/rus/docs/Z2300000188#z77,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z126,200,
.\trudovoy.html,K1500000414,№ 327-VI,http://85.202.192.66:9096/rus/docs/Z2000000327#z30,200,
.\trudovoy.html,K1500000414,№ 393-VI,http://85.202.192.66:9096/rus/docs/Z2000000393#z93,200,
.\trudovoy.html,K1500000414,№ 188-VII,http://85.202.192.66:9096/rus/docs/Z2300000188#z75,200,
.\trudovoy.html,K1500000414,ст.2,http://85.202.192.66:9096/rus/docs/Z2300000188#z362,200,
.\trudovoy.html,K1500000414,№ 15-VIII,http://85.202.192.66:9096/rus/docs/Z2300000015#z13,200,
.\trudovoy.html,K1500000414,пунктом 1,http://85.202.192.66:9096/rus/docs/K1500000414#z384,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z134,200,
.\trudovoy.html,K1500000414,№ 61-VII,http://85.202.192.66:9096/rus/docs/Z2100000061#z21,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z136,200,
.\trudovoy.html,K1500000414,№ 410-VI,http://85.202.192.66:9096/rus/docs/Z2100000410#z6,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z142,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z143,200,
.\trudovoy.html,K1500000414,№ 61-VII,http://85.202.192.66:9096/rus/docs/Z2100000061#z22,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z450,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z144,200,
.\trudovoy.html,K1500000414,№ 61-VII,http://85.202.192.66:9096/rus/docs/Z2100000061#z23,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z146,200,
.\trudovoy.html,K1500000414,№ 386-VI,http://85.202.192.66:9096/rus/docs/Z2000000386#z48,200,
.\trudovoy.html,K1500000414,статьей 127,http://85.202.192.66:9096/rus/docs/K1500000414#z127,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z450,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z146,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z166,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z170,200,
.\trudovoy.html,K1500000414,пункте 1,http://85.202.192.66:9096/rus/docs/K1500000414#z412,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z450,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z172,200,
.\trudovoy.html,K1500000414,№ 61-VII,http://85.202.192.66:9096/rus/docs/Z2100000061#z24,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z174,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z174,200,
.\trudovoy.html,K1500000414,пункте 1,http://85.202.192.66:9096/rus/docs/K1500000414#z415,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z175,200,
.\trudovoy.html,K1500000414,№ 386-VI,http://85.202.192.66:9096/rus/docs/Z2000000386#z50,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z182,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z182,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z183,200,
.\trudovoy.html,K1500000414,№ 188-VII,http://85.202.192.66:9096/rus/docs/Z2300000188#z78,200,
.\trudovoy.html,K1500000414,№ 483-V,http://85.202.192.66:9096/rus/docs/Z1600000483#z16,200,
.\trudovoy.html,K1500000414,№ 134-VI,http://85.202.192.66:9096/rus/docs/Z1800000134#z29,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z186,200,
